event_id,within_60km_either_m1_m3,within_30km_m1,within_60km_m1,within_30km_m3,within_60km_m3,within_both_60km,along_axis_20km,along_axis_30km,off_axis_20km,off_axis_30km,m2_related_flag
17869,False,False,False,False,False,False,False,False,False,False,False
17870,False,False,False,False,False,False,False,False,False,False,False
17871,True,False,True,False,False,False,False,False,True,True,False
17872,False,False,False,False,False,False,False,False,False,False,False
17873,False,False,False,False,False,False,False,False,False,False,False
17874,False,False,False,False,False,False,False,False,False,False,False
17875,False,False,False,False,False,False,False,False,False,False,False
17876,False,False,False,False,False,False,False,False,False,False,False
17877,True,True,True,False,True,True,True,True,False,False,False
17878,False,False,False,False,False,False,False,False,False,False,False
17879,False,False,False,False,False,False,False,False,False,False,False
17880,False,False,False,False,False,False,False,False,False,False,False
17881,False,False,False,False,False,False,False,False,False,False,False
17882,False,False,False,False,False,False,False,False,False,False,False
17883,True,False,True,True,True,True,True,True,False,False,False
17884,False,False,False,False,False,False,False,False,False,False,False
17885,False,False,False,False,False,False,False,False,False,False,False
17886,False,False,False,False,False,False,False,False,False,False,False
17887,False,False,False,False,False,False,False,False,False,False,False
17888,False,False,False,False,False,False,False,False,False,False,False
17889,False,False,False,False,False,False,False,False,False,False,False
17890,True,True,True,False,True,True,True,True,False,False,False
17891,False,False,False,False,False,False,False,False,False,False,False
17892,True,False,False,False,True,False,False,False,True,True,False
17893,False,False,False,False,False,False,False,False,False,False,False
17894,False,False,False,False,False,False,False,False,False,False,False
17895,False,False,False,False,False,False,False,False,False,False,False
17896,False,False,False,False,False,False,False,False,False,False,False
17897,False,False,False,False,False,False,False,False,False,False,False
17898,False,False,False,False,False,False,False,False,False,False,False
17899,False,False,False,False,False,False,False,False,False,False,False
17900,False,False,False,False,False,False,False,False,False,False,False
17901,False,False,False,False,False,False,False,False,False,False,False
17902,True,True,True,False,True,True,True,True,False,False,False
17903,False,False,False,False,False,False,False,False,False,False,False
17904,False,False,False,False,False,False,False,False,False,False,False
17905,False,False,False,False,False,False,False,False,False,False,False
17906,False,False,False,False,False,False,False,False,False,False,False
17907,False,False,False,False,False,False,False,False,False,False,False
17908,False,False,False,False,False,False,False,False,False,False,False
17909,False,False,False,False,False,False,False,False,False,False,False
17910,False,False,False,False,False,False,False,False,False,False,False
17911,False,False,False,False,False,False,False,False,False,False,False
17912,False,False,False,False,False,False,False,False,False,False,False
17913,False,False,False,False,False,False,False,False,False,False,False
17914,True,False,False,False,True,False,False,False,True,True,False
17915,True,True,True,False,True,True,True,True,False,False,False
17916,False,False,False,False,False,False,False,False,False,False,False
17917,False,False,False,False,False,False,False,False,False,False,False
17918,False,False,False,False,False,False,False,False,False,False,False
17919,False,False,False,False,False,False,False,False,False,False,False
17920,False,False,False,False,False,False,False,False,False,False,False
17921,False,False,False,False,False,False,False,False,False,False,False
17922,False,False,False,False,False,False,False,False,False,False,False
17923,False,False,False,False,False,False,False,False,False,False,False
17924,False,False,False,False,False,False,False,False,False,False,False
17925,False,False,False,False,False,False,False,False,False,False,False
17926,False,False,False,False,False,False,False,False,False,False,False
17927,False,False,False,False,False,False,False,False,False,False,False
17928,False,False,False,False,False,False,False,False,False,False,False
17929,False,False,False,False,False,False,False,False,False,False,False
17930,True,True,True,False,True,True,True,True,False,False,False
17931,True,True,True,False,True,True,True,True,False,False,False
17932,False,False,False,False,False,False,False,False,False,False,False
17933,False,False,False,False,False,False,False,False,False,False,False
17934,False,False,False,False,False,False,False,False,False,False,False
17935,False,False,False,False,False,False,False,False,False,False,False
17936,True,True,True,False,True,True,True,True,False,False,False
17937,True,True,True,False,True,True,True,True,False,False,False
17938,False,False,False,False,False,False,False,False,False,False,False
17939,False,False,False,False,False,False,False,False,False,False,False
17940,True,True,True,False,False,False,False,False,True,True,False
17941,False,False,False,False,False,False,False,False,False,False,False
17942,False,False,False,False,False,False,False,False,False,False,False
17943,False,False,False,False,False,False,False,False,False,False,False
17944,False,False,False,False,False,False,False,False,False,False,False
17945,False,False,False,False,False,False,False,False,False,False,False
17946,False,False,False,False,False,False,False,False,False,False,False
17947,False,False,False,False,False,False,False,False,False,False,False
17948,True,True,True,False,True,True,True,True,False,False,False
17949,False,False,False,False,False,False,False,False,False,False,False
17950,False,False,False,False,False,False,False,False,False,False,False
17951,True,True,True,False,True,True,True,True,False,False,False
17952,True,False,False,False,True,False,False,False,True,True,False
17953,False,False,False,False,False,False,False,False,False,False,False
17954,True,False,False,True,True,False,False,False,True,True,False
17955,False,False,False,False,False,False,False,False,False,False,False
17956,False,False,False,False,False,False,False,False,False,False,False
17957,True,True,True,False,True,True,True,True,False,False,False
17958,False,False,False,False,False,False,False,False,False,False,False
17959,False,False,False,False,False,False,False,False,False,False,False
17960,False,False,False,False,False,False,False,False,False,False,False
17961,False,False,False,False,False,False,False,False,False,False,False
17962,True,False,False,True,True,False,False,False,True,True,False
17963,False,False,False,False,False,False,False,False,False,False,False
17964,False,False,False,False,False,False,False,False,False,False,False
17965,False,False,False,False,False,False,False,False,False,False,False
17966,False,False,False,False,False,False,False,False,False,False,False
17967,False,False,False,False,False,False,False,False,False,False,False
17968,False,False,False,False,False,False,False,False,False,False,False
17969,False,False,False,False,False,False,False,False,False,False,False
17970,False,False,False,False,False,False,False,False,False,False,False
17971,True,False,True,True,True,True,True,True,False,False,False
17972,False,False,False,False,False,False,False,False,False,False,False
17973,False,False,False,False,False,False,False,False,False,False,False
17974,False,False,False,False,False,False,False,False,False,False,False
17975,False,False,False,False,False,False,False,False,False,False,False
17976,False,False,False,False,False,False,False,False,False,False,False
17977,False,False,False,False,False,False,False,False,False,False,False
17978,False,False,False,False,False,False,False,False,False,False,False
17979,False,False,False,False,False,False,False,False,False,False,False
17980,False,False,False,False,False,False,False,False,False,False,False
17981,False,False,False,False,False,False,False,False,False,False,False
17982,True,True,True,False,True,True,False,True,True,False,False
17983,True,True,True,False,True,True,True,True,False,False,False
17984,False,False,False,False,False,False,False,False,False,False,False
17985,False,False,False,False,False,False,False,False,False,False,False
17986,False,False,False,False,False,False,False,False,False,False,False
17987,False,False,False,False,False,False,False,False,False,False,False
17988,False,False,False,False,False,False,False,False,False,False,False
17989,False,False,False,False,False,False,False,False,False,False,False
17990,False,False,False,False,False,False,False,False,False,False,False
17991,False,False,False,False,False,False,False,False,False,False,False
17992,False,False,False,False,False,False,False,False,False,False,False
17993,False,False,False,False,False,False,False,False,False,False,False
17994,True,False,False,False,True,False,False,False,True,True,False
17995,False,False,False,False,False,False,False,False,False,False,False
17996,False,False,False,False,False,False,False,False,False,False,False
17997,False,False,False,False,False,False,False,False,False,False,False
17998,False,False,False,False,False,False,False,False,False,False,False
17999,False,False,False,False,False,False,False,False,False,False,False
18000,False,False,False,False,False,False,False,False,False,False,False
18001,False,False,False,False,False,False,False,False,False,False,False
18002,False,False,False,False,False,False,False,False,False,False,False
18003,False,False,False,False,False,False,False,False,False,False,False
18004,False,False,False,False,False,False,False,False,False,False,False
18005,False,False,False,False,False,False,False,False,False,False,False
18006,False,False,False,False,False,False,False,False,False,False,False
18007,False,False,False,False,False,False,False,False,False,False,False
18008,False,False,False,False,False,False,False,False,False,False,False
18009,False,False,False,False,False,False,False,False,False,False,False
18010,False,False,False,False,False,False,False,False,False,False,False
18011,False,False,False,False,False,False,False,False,False,False,False
18012,False,False,False,False,False,False,False,False,False,False,False
18013,False,False,False,False,False,False,False,False,False,False,False
18014,False,False,False,False,False,False,False,False,False,False,False
18015,False,False,False,False,False,False,False,False,False,False,False
18016,False,False,False,False,False,False,False,False,False,False,False
18017,False,False,False,False,False,False,False,False,False,False,False
18018,False,False,False,False,False,False,False,False,False,False,False
18019,False,False,False,False,False,False,False,False,False,False,False
18020,False,False,False,False,False,False,False,False,False,False,False
18021,False,False,False,False,False,False,False,False,False,False,False
18022,False,False,False,False,False,False,False,False,False,False,False
18023,False,False,False,False,False,False,False,False,False,False,False
18024,False,False,False,False,False,False,False,False,False,False,False
18025,False,False,False,False,False,False,False,False,False,False,False
18026,False,False,False,False,False,False,False,False,False,False,False
18027,False,False,False,False,False,False,False,False,False,False,False
18028,False,False,False,False,False,False,False,False,False,False,False
18029,False,False,False,False,False,False,False,False,False,False,False
18030,False,False,False,False,False,False,False,False,False,False,False
18031,False,False,False,False,False,False,False,False,False,False,False
18032,False,False,False,False,False,False,False,False,False,False,False
18033,False,False,False,False,False,False,False,False,False,False,False
18034,False,False,False,False,False,False,False,False,False,False,False
18035,False,False,False,False,False,False,False,False,False,False,False
18036,False,False,False,False,False,False,False,False,False,False,False
18037,True,True,True,False,True,True,False,True,True,False,False
18038,True,False,True,True,True,True,True,True,False,False,False
18039,False,False,False,False,False,False,False,False,False,False,False
18040,False,False,False,False,False,False,False,False,False,False,False
18041,False,False,False,False,False,False,False,False,False,False,False
18042,False,False,False,False,False,False,False,False,False,False,False
18043,False,False,False,False,False,False,False,False,False,False,False
18044,False,False,False,False,False,False,False,False,False,False,False
18045,False,False,False,False,False,False,False,False,False,False,False
18046,False,False,False,False,False,False,False,False,False,False,False
18047,False,False,False,False,False,False,False,False,False,False,False
18048,False,False,False,False,False,False,False,False,False,False,False
18049,False,False,False,False,False,False,False,False,False,False,False
18050,False,False,False,False,False,False,False,False,False,False,False
18051,False,False,False,False,False,False,False,False,False,False,False
18052,False,False,False,False,False,False,False,False,False,False,False
18053,False,False,False,False,False,False,False,False,False,False,False
18054,False,False,False,False,False,False,False,False,False,False,False
18055,False,False,False,False,False,False,False,False,False,False,False
18056,True,False,True,False,False,False,False,False,True,True,False
18057,False,False,False,False,False,False,False,False,False,False,False
18058,False,False,False,False,False,False,False,False,False,False,False
18059,True,True,True,False,False,False,False,False,True,True,False
18060,False,False,False,False,False,False,False,False,False,False,False
18061,False,False,False,False,False,False,False,False,False,False,False
18062,False,False,False,False,False,False,False,False,False,False,False
18063,False,False,False,False,False,False,False,False,False,False,False
18064,False,False,False,False,False,False,False,False,False,False,False
18065,False,False,False,False,False,False,False,False,False,False,False
18066,False,False,False,False,False,False,False,False,False,False,False
18067,False,False,False,False,False,False,False,False,False,False,False
18068,False,False,False,False,False,False,False,False,False,False,False
18069,False,False,False,False,False,False,False,False,False,False,False
18070,True,False,False,False,True,False,False,False,True,True,False
18071,True,False,True,True,True,True,True,True,False,False,False
18072,False,False,False,False,False,False,False,False,False,False,False
18073,False,False,False,False,False,False,False,False,False,False,False
18074,False,False,False,False,False,False,False,False,False,False,False
18075,True,True,True,False,False,False,False,False,True,True,False
18076,False,False,False,False,False,False,False,False,False,False,False
18077,False,False,False,False,False,False,False,False,False,False,False
18078,True,True,True,False,True,True,True,True,False,False,False
18079,False,False,False,False,False,False,False,False,False,False,False
18080,True,False,False,False,True,False,False,False,True,True,False
18081,False,False,False,False,False,False,False,False,False,False,False
18082,False,False,False,False,False,False,False,False,False,False,False
18083,False,False,False,False,False,False,False,False,False,False,False
18084,False,False,False,False,False,False,False,False,False,False,False
18085,False,False,False,False,False,False,False,False,False,False,False
18086,True,False,True,True,True,True,True,True,False,False,False
18087,False,False,False,False,False,False,False,False,False,False,False
18088,False,False,False,False,False,False,False,False,False,False,False
18089,False,False,False,False,False,False,False,False,False,False,False
18090,False,False,False,False,False,False,False,False,False,False,False
18091,False,False,False,False,False,False,False,False,False,False,False
18092,True,True,True,False,False,False,False,False,True,True,False
18093,False,False,False,False,False,False,False,False,False,False,False
18094,False,False,False,False,False,False,False,False,False,False,False
18095,False,False,False,False,False,False,False,False,False,False,False
18096,False,False,False,False,False,False,False,False,False,False,False
18097,False,False,False,False,False,False,False,False,False,False,False
18098,False,False,False,False,False,False,False,False,False,False,False
18099,False,False,False,False,False,False,False,False,False,False,False
18100,False,False,False,False,False,False,False,False,False,False,False
18101,False,False,False,False,False,False,False,False,False,False,False
18102,False,False,False,False,False,False,False,False,False,False,False
18103,True,False,False,False,True,False,False,False,True,True,False
18104,False,False,False,False,False,False,False,False,False,False,False
18105,False,False,False,False,False,False,False,False,False,False,False
18106,False,False,False,False,False,False,False,False,False,False,False
18107,False,False,False,False,False,False,False,False,False,False,False
18108,False,False,False,False,False,False,False,False,False,False,False
18109,False,False,False,False,False,False,False,False,False,False,False
18110,False,False,False,False,False,False,False,False,False,False,False
18111,False,False,False,False,False,False,False,False,False,False,False
18112,False,False,False,False,False,False,False,False,False,False,False
18113,False,False,False,False,False,False,False,False,False,False,False
18114,False,False,False,False,False,False,False,False,False,False,False
18115,False,False,False,False,False,False,False,False,False,False,False
18116,True,False,False,False,True,False,False,False,True,True,False
18117,False,False,False,False,False,False,False,False,False,False,False
18118,False,False,False,False,False,False,False,False,False,False,False
18119,False,False,False,False,False,False,False,False,False,False,False
18120,False,False,False,False,False,False,False,False,False,False,False
18121,False,False,False,False,False,False,False,False,False,False,False
18122,True,False,False,False,True,False,False,False,True,True,False
18123,False,False,False,False,False,False,False,False,False,False,False
18124,False,False,False,False,False,False,False,False,False,False,False
18125,False,False,False,False,False,False,False,False,False,False,False
18126,False,False,False,False,False,False,False,False,False,False,False
18127,False,False,False,False,False,False,False,False,False,False,False
18128,False,False,False,False,False,False,False,False,False,False,False
18129,False,False,False,False,False,False,False,False,False,False,False
18130,False,False,False,False,False,False,False,False,False,False,False
18131,False,False,False,False,False,False,False,False,False,False,False
18132,False,False,False,False,False,False,False,False,False,False,False
18133,True,True,True,False,True,True,True,True,False,False,False
18134,False,False,False,False,False,False,False,False,False,False,False
18135,False,False,False,False,False,False,False,False,False,False,False
18136,False,False,False,False,False,False,False,False,False,False,False
18137,True,True,True,False,True,True,True,True,False,False,False
18138,False,False,False,False,False,False,False,False,False,False,False
18139,False,False,False,False,False,False,False,False,False,False,False
18140,False,False,False,False,False,False,False,False,False,False,False
18141,False,False,False,False,False,False,False,False,False,False,False
18142,True,True,True,False,False,False,False,False,True,True,False
18143,False,False,False,False,False,False,False,False,False,False,False
18144,False,False,False,False,False,False,False,False,False,False,False
18145,True,False,True,True,True,True,True,True,False,False,False
18146,False,False,False,False,False,False,False,False,False,False,False
18147,False,False,False,False,False,False,False,False,False,False,False
18148,False,False,False,False,False,False,False,False,False,False,False
18149,False,False,False,False,False,False,False,False,False,False,False
18150,False,False,False,False,False,False,False,False,False,False,False
18151,False,False,False,False,False,False,False,False,False,False,False
18152,False,False,False,False,False,False,False,False,False,False,False
18153,False,False,False,False,False,False,False,False,False,False,False
18154,False,False,False,False,False,False,False,False,False,False,False
18155,False,False,False,False,False,False,False,False,False,False,False
18156,True,True,True,False,True,True,True,True,False,False,False
18157,False,False,False,False,False,False,False,False,False,False,False
18158,False,False,False,False,False,False,False,False,False,False,False
18159,False,False,False,False,False,False,False,False,False,False,False
18160,False,False,False,False,False,False,False,False,False,False,False
18161,True,True,True,False,True,True,True,True,False,False,False
18162,False,False,False,False,False,False,False,False,False,False,False
18163,False,False,False,False,False,False,False,False,False,False,False
18164,False,False,False,False,False,False,False,False,False,False,False
18165,False,False,False,False,False,False,False,False,False,False,False
18166,False,False,False,False,False,False,False,False,False,False,False
18167,False,False,False,False,False,False,False,False,False,False,False
18168,False,False,False,False,False,False,False,False,False,False,False
18169,False,False,False,False,False,False,False,False,False,False,False
18170,False,False,False,False,False,False,False,False,False,False,False
18171,False,False,False,False,False,False,False,False,False,False,False
18172,False,False,False,False,False,False,False,False,False,False,False
18173,False,False,False,False,False,False,False,False,False,False,False
18174,False,False,False,False,False,False,False,False,False,False,False
18175,False,False,False,False,False,False,False,False,False,False,False
18176,False,False,False,False,False,False,False,False,False,False,False
18177,False,False,False,False,False,False,False,False,False,False,False
18178,False,False,False,False,False,False,False,False,False,False,False
18179,False,False,False,False,False,False,False,False,False,False,False
18180,True,True,True,False,False,False,False,False,True,True,False
18181,False,False,False,False,False,False,False,False,False,False,False
18182,False,False,False,False,False,False,False,False,False,False,False
18183,False,False,False,False,False,False,False,False,False,False,False
18184,False,False,False,False,False,False,False,False,False,False,False
18185,False,False,False,False,False,False,False,False,False,False,False
18186,False,False,False,False,False,False,False,False,False,False,False
18187,False,False,False,False,False,False,False,False,False,False,False
18188,False,False,False,False,False,False,False,False,False,False,False
18189,False,False,False,False,False,False,False,False,False,False,False
18190,False,False,False,False,False,False,False,False,False,False,False
18191,False,False,False,False,False,False,False,False,False,False,False
18192,False,False,False,False,False,False,False,False,False,False,False
18193,False,False,False,False,False,False,False,False,False,False,False
18194,False,False,False,False,False,False,False,False,False,False,False
18195,False,False,False,False,False,False,False,False,False,False,False
18196,False,False,False,False,False,False,False,False,False,False,False
18197,False,False,False,False,False,False,False,False,False,False,False
18198,False,False,False,False,False,False,False,False,False,False,False
18199,False,False,False,False,False,False,False,False,False,False,False
18200,True,True,True,False,False,False,False,False,True,True,False
18201,False,False,False,False,False,False,False,False,False,False,False
18202,False,False,False,False,False,False,False,False,False,False,False
18203,True,True,True,False,True,True,True,True,False,False,False
18204,False,False,False,False,False,False,False,False,False,False,False
18205,False,False,False,False,False,False,False,False,False,False,False
18206,False,False,False,False,False,False,False,False,False,False,False
18207,False,False,False,False,False,False,False,False,False,False,False
18208,False,False,False,False,False,False,False,False,False,False,False
18209,False,False,False,False,False,False,False,False,False,False,False
18210,False,False,False,False,False,False,False,False,False,False,False
18211,False,False,False,False,False,False,False,False,False,False,False
18212,False,False,False,False,False,False,False,False,False,False,False
18213,False,False,False,False,False,False,False,False,False,False,False
18214,False,False,False,False,False,False,False,False,False,False,False
18215,True,True,True,False,False,False,False,False,True,True,False
18216,False,False,False,False,False,False,False,False,False,False,False
18217,False,False,False,False,False,False,False,False,False,False,False
18218,True,False,False,False,True,False,False,False,True,True,False
18219,False,False,False,False,False,False,False,False,False,False,False
18220,False,False,False,False,False,False,False,False,False,False,False
18221,True,False,True,False,False,False,False,False,True,True,False
18222,False,False,False,False,False,False,False,False,False,False,False
18223,False,False,False,False,False,False,False,False,False,False,False
18224,False,False,False,False,False,False,False,False,False,False,False
18225,False,False,False,False,False,False,False,False,False,False,False
18226,False,False,False,False,False,False,False,False,False,False,False
18227,False,False,False,False,False,False,False,False,False,False,False
18228,False,False,False,False,False,False,False,False,False,False,False
18229,False,False,False,False,False,False,False,False,False,False,False
18230,False,False,False,False,False,False,False,False,False,False,False
18231,False,False,False,False,False,False,False,False,False,False,False
18232,False,False,False,False,False,False,False,False,False,False,False
18233,True,False,False,False,True,False,False,False,True,True,False
18234,False,False,False,False,False,False,False,False,False,False,False
18235,False,False,False,False,False,False,False,False,False,False,False
18236,False,False,False,False,False,False,False,False,False,False,False
18237,False,False,False,False,False,False,False,False,False,False,False
18238,False,False,False,False,False,False,False,False,False,False,False
18239,False,False,False,False,False,False,False,False,False,False,False
18240,False,False,False,False,False,False,False,False,False,False,False
18241,True,True,True,False,True,True,True,True,False,False,False
18242,False,False,False,False,False,False,False,False,False,False,False
18243,False,False,False,False,False,False,False,False,False,False,False
18244,False,False,False,False,False,False,False,False,False,False,False
18245,True,False,False,False,True,False,False,False,True,True,False
18246,False,False,False,False,False,False,False,False,False,False,False
18247,False,False,False,False,False,False,False,False,False,False,False
18248,False,False,False,False,False,False,False,False,False,False,False
18249,True,False,False,False,True,False,False,False,True,True,False
18250,False,False,False,False,False,False,False,False,False,False,False
18251,False,False,False,False,False,False,False,False,False,False,False
18252,False,False,False,False,False,False,False,False,False,False,False
18253,False,False,False,False,False,False,False,False,False,False,False
18254,False,False,False,False,False,False,False,False,False,False,False
18255,False,False,False,False,False,False,False,False,False,False,False
18256,False,False,False,False,False,False,False,False,False,False,False
18257,False,False,False,False,False,False,False,False,False,False,False
18258,False,False,False,False,False,False,False,False,False,False,False
18259,False,False,False,False,False,False,False,False,False,False,False
18260,False,False,False,False,False,False,False,False,False,False,False
18261,False,False,False,False,False,False,False,False,False,False,False
18262,False,False,False,False,False,False,False,False,False,False,False
18263,False,False,False,False,False,False,False,False,False,False,False
18264,False,False,False,False,False,False,False,False,False,False,False
18265,True,False,True,True,True,True,True,True,False,False,False
18266,False,False,False,False,False,False,False,False,False,False,False
18267,True,True,True,False,True,True,True,True,False,False,False
18268,False,False,False,False,False,False,False,False,False,False,False
18269,False,False,False,False,False,False,False,False,False,False,False
18270,False,False,False,False,False,False,False,False,False,False,False
18271,False,False,False,False,False,False,False,False,False,False,False
18272,True,False,False,False,True,False,False,False,True,True,False
18273,False,False,False,False,False,False,False,False,False,False,False
18274,False,False,False,False,False,False,False,False,False,False,False
18275,False,False,False,False,False,False,False,False,False,False,False
18276,False,False,False,False,False,False,False,False,False,False,False
18277,False,False,False,False,False,False,False,False,False,False,False
18278,False,False,False,False,False,False,False,False,False,False,False
18279,False,False,False,False,False,False,False,False,False,False,False
18280,False,False,False,False,False,False,False,False,False,False,False
18281,False,False,False,False,False,False,False,False,False,False,False
18282,True,False,False,False,True,False,False,False,True,True,False
18283,False,False,False,False,False,False,False,False,False,False,False
18284,False,False,False,False,False,False,False,False,False,False,False
18285,False,False,False,False,False,False,False,False,False,False,False
18286,False,False,False,False,False,False,False,False,False,False,False
18287,False,False,False,False,False,False,False,False,False,False,False
18288,False,False,False,False,False,False,False,False,False,False,False
18289,False,False,False,False,False,False,False,False,False,False,False
18290,False,False,False,False,False,False,False,False,False,False,False
18291,False,False,False,False,False,False,False,False,False,False,False
18292,False,False,False,False,False,False,False,False,False,False,False
18293,False,False,False,False,False,False,False,False,False,False,False
18294,False,False,False,False,False,False,False,False,False,False,False
18295,False,False,False,False,False,False,False,False,False,False,False
18296,True,True,True,False,True,True,True,True,False,False,False
18297,False,False,False,False,False,False,False,False,False,False,False
18298,False,False,False,False,False,False,False,False,False,False,False
18299,False,False,False,False,False,False,False,False,False,False,False
18300,False,False,False,False,False,False,False,False,False,False,False
18301,False,False,False,False,False,False,False,False,False,False,False
18302,False,False,False,False,False,False,False,False,False,False,False
18303,False,False,False,False,False,False,False,False,False,False,False
18304,False,False,False,False,False,False,False,False,False,False,False
18305,False,False,False,False,False,False,False,False,False,False,False
18306,False,False,False,False,False,False,False,False,False,False,False
18307,False,False,False,False,False,False,False,False,False,False,False
18308,False,False,False,False,False,False,False,False,False,False,False
18309,False,False,False,False,False,False,False,False,False,False,False
18310,False,False,False,False,False,False,False,False,False,False,False
18311,False,False,False,False,False,False,False,False,False,False,False
18312,False,False,False,False,False,False,False,False,False,False,False
18313,False,False,False,False,False,False,False,False,False,False,False
18314,False,False,False,False,False,False,False,False,False,False,False
18315,False,False,False,False,False,False,False,False,False,False,False
18316,False,False,False,False,False,False,False,False,False,False,False
18317,False,False,False,False,False,False,False,False,False,False,False
18318,False,False,False,False,False,False,False,False,False,False,False
18319,False,False,False,False,False,False,False,False,False,False,False
18320,False,False,False,False,False,False,False,False,False,False,False
18321,False,False,False,False,False,False,False,False,False,False,False
18322,False,False,False,False,False,False,False,False,False,False,False
18323,False,False,False,False,False,False,False,False,False,False,False
18324,False,False,False,False,False,False,False,False,False,False,False
18325,False,False,False,False,False,False,False,False,False,False,False
18326,False,False,False,False,False,False,False,False,False,False,False
18327,False,False,False,False,False,False,False,False,False,False,False
18328,False,False,False,False,False,False,False,False,False,False,False
18329,False,False,False,False,False,False,False,False,False,False,False
18330,False,False,False,False,False,False,False,False,False,False,False
18331,False,False,False,False,False,False,False,False,False,False,False
18332,False,False,False,False,False,False,False,False,False,False,False
18333,False,False,False,False,False,False,False,False,False,False,False
18334,False,False,False,False,False,False,False,False,False,False,False
18335,False,False,False,False,False,False,False,False,False,False,False
18336,False,False,False,False,False,False,False,False,False,False,False
18337,False,False,False,False,False,False,False,False,False,False,False
18338,False,False,False,False,False,False,False,False,False,False,False
18339,False,False,False,False,False,False,False,False,False,False,False
18340,False,False,False,False,False,False,False,False,False,False,False
18341,False,False,False,False,False,False,False,False,False,False,False
18342,False,False,False,False,False,False,False,False,False,False,False
18343,False,False,False,False,False,False,False,False,False,False,False
18344,False,False,False,False,False,False,False,False,False,False,False
18345,False,False,False,False,False,False,False,False,False,False,False
18346,False,False,False,False,False,False,False,False,False,False,False
18347,False,False,False,False,False,False,False,False,False,False,False
18348,False,False,False,False,False,False,False,False,False,False,False
18349,False,False,False,False,False,False,False,False,False,False,False
18350,True,True,True,False,False,False,False,False,True,True,False
18351,False,False,False,False,False,False,False,False,False,False,False
18352,False,False,False,False,False,False,False,False,False,False,False
18353,True,False,False,False,True,False,False,False,True,True,False
18354,False,False,False,False,False,False,False,False,False,False,False
18355,False,False,False,False,False,False,False,False,False,False,False
18356,False,False,False,False,False,False,False,False,False,False,False
18357,False,False,False,False,False,False,False,False,False,False,False
18358,True,False,False,False,True,False,False,False,True,True,False
18359,False,False,False,False,False,False,False,False,False,False,False
18360,False,False,False,False,False,False,False,False,False,False,False
18361,False,False,False,False,False,False,False,False,False,False,False
18362,False,False,False,False,False,False,False,False,False,False,False
18363,False,False,False,False,False,False,False,False,False,False,False
18364,False,False,False,False,False,False,False,False,False,False,False
18365,False,False,False,False,False,False,False,False,False,False,False
18366,False,False,False,False,False,False,False,False,False,False,False
18367,False,False,False,False,False,False,False,False,False,False,False
18368,False,False,False,False,False,False,False,False,False,False,False
18369,False,False,False,False,False,False,False,False,False,False,False
18370,False,False,False,False,False,False,False,False,False,False,False
18371,False,False,False,False,False,False,False,False,False,False,False
18372,False,False,False,False,False,False,False,False,False,False,False
18373,False,False,False,False,False,False,False,False,False,False,False
18374,True,True,True,False,False,False,False,False,True,True,False
18375,False,False,False,False,False,False,False,False,False,False,False
18376,False,False,False,False,False,False,False,False,False,False,False
18377,False,False,False,False,False,False,False,False,False,False,False
18378,False,False,False,False,False,False,False,False,False,False,False
18379,False,False,False,False,False,False,False,False,False,False,False
18380,False,False,False,False,False,False,False,False,False,False,False
18381,True,False,True,True,True,True,True,True,False,False,False
18382,True,True,True,False,True,True,True,True,False,False,False
18383,False,False,False,False,False,False,False,False,False,False,False
18384,False,False,False,False,False,False,False,False,False,False,False
18385,False,False,False,False,False,False,False,False,False,False,False
18386,False,False,False,False,False,False,False,False,False,False,False
18387,True,True,True,False,True,True,True,True,False,False,False
18388,False,False,False,False,False,False,False,False,False,False,False
18389,False,False,False,False,False,False,False,False,False,False,False
18390,False,False,False,False,False,False,False,False,False,False,False
18391,False,False,False,False,False,False,False,False,False,False,False
18392,False,False,False,False,False,False,False,False,False,False,False
18393,False,False,False,False,False,False,False,False,False,False,False
18394,False,False,False,False,False,False,False,False,False,False,False
18395,False,False,False,False,False,False,False,False,False,False,False
18396,True,True,True,False,True,True,False,True,True,False,False
18397,True,False,False,False,True,False,False,False,True,True,False
18398,False,False,False,False,False,False,False,False,False,False,False
18399,False,False,False,False,False,False,False,False,False,False,False
18400,False,False,False,False,False,False,False,False,False,False,False
18401,False,False,False,False,False,False,False,False,False,False,False
18402,True,True,True,False,False,False,False,False,True,True,False
18403,False,False,False,False,False,False,False,False,False,False,False
18404,False,False,False,False,False,False,False,False,False,False,False
18405,False,False,False,False,False,False,False,False,False,False,False
18406,False,False,False,False,False,False,False,False,False,False,False
18407,False,False,False,False,False,False,False,False,False,False,False
18408,False,False,False,False,False,False,False,False,False,False,False
18409,False,False,False,False,False,False,False,False,False,False,False
18410,False,False,False,False,False,False,False,False,False,False,False
18411,False,False,False,False,False,False,False,False,False,False,False
18412,False,False,False,False,False,False,False,False,False,False,False
18413,False,False,False,False,False,False,False,False,False,False,False
18414,False,False,False,False,False,False,False,False,False,False,False
18415,False,False,False,False,False,False,False,False,False,False,False
18416,False,False,False,False,False,False,False,False,False,False,False
18417,False,False,False,False,False,False,False,False,False,False,False
18418,False,False,False,False,False,False,False,False,False,False,False
18419,False,False,False,False,False,False,False,False,False,False,False
18420,False,False,False,False,False,False,False,False,False,False,False
18421,False,False,False,False,False,False,False,False,False,False,False
18422,False,False,False,False,False,False,False,False,False,False,False
18423,False,False,False,False,False,False,False,False,False,False,False
18424,False,False,False,False,False,False,False,False,False,False,False
